timestamp_ns,frame,x,y,z,velocity,range,azimuth,elevation,snr,rcs
1744031647298871475,3,0.025,0.264,0.000,0.000,0.265,0.094,0.000,0.000,-83.086
1744031647298871475,3,-0.074,0.254,0.000,0.000,0.265,-0.285,0.000,0.000,-83.086
1744031647298871475,3,-0.164,0.262,0.000,0.000,0.309,-0.560,0.000,0.000,-80.408
1744031647298871475,3,-0.270,0.150,0.000,0.000,0.309,-1.065,0.000,0.000,-80.408
1744031647298871475,3,-0.177,0.306,0.000,0.000,0.353,-0.524,0.000,0.000,-78.089
1744031647298871475,3,-0.320,0.149,0.000,0.000,0.353,-1.134,0.000,0.000,-78.089
1744031647298871475,3,-0.087,0.388,0.000,0.000,0.397,-0.221,0.000,0.000,-76.043
1744031647298871475,3,-0.083,0.433,0.000,0.000,0.441,-0.189,0.000,0.000,-74.212
1744031647298871475,3,-0.574,2.222,0.000,0.000,2.295,-0.253,0.000,0.000,-45.572
1744031647298871475,3,0.017,0.264,0.000,1.216,0.265,0.063,0.000,0.000,-83.086
1744031647298871475,3,-0.074,0.254,0.000,1.216,0.265,-0.285,0.000,0.000,-83.086
1744031647298871475,3,-0.164,0.262,0.000,1.216,0.309,-0.560,0.000,0.000,-80.408
1744031647298871475,3,-0.270,0.150,0.000,1.216,0.309,-1.065,0.000,0.000,-80.408
1744031647298871475,3,-0.177,0.306,0.000,1.216,0.353,-0.524,0.000,0.000,-78.089
1744031647298871475,3,-0.320,0.149,0.000,1.216,0.353,-1.134,0.000,0.000,-78.089
1744031647298871475,3,-258.693,-2112390123059412992.000,0.000,-0.000,2112390123059412992.000,-3.142,0.000,0.000,672.991
1744031647298871475,3,0.000,0.000,0.000,-0.000,0.000,1.569,0.000,0.000,-100.000
1744031647298871475,3,0.264,0.000,-1.216,-0.066,1.244,1.571,-1.357,0.000,-56.210
1744031647298871475,3,0.256,0.000,-1.216,-0.164,1.242,1.571,-1.363,0.000,-56.231
1744031647298871475,3,37778931862957157515264.000,2313292.399,-6690726360383488.000,0.000,37778931862957748912128.000,1.571,-0.000,0.000,843.090
1744031647298871475,3,37778931862957161709568.000,27479116.399,-0.000,0.000,37778931862957161709568.000,1.571,-0.000,0.000,843.090
1744031647298871475,3,-43445305862112866209890304.000,2349292153151499957960704.000,0.000,-0.000,43508778138134357961867264.000,-1.517,0.000,0.000,965.543
1744031647298871475,3,890071256901952100305804984320.000,-80841389386827191476551680.000,0.000,-0.000,890071260573191940946058543104.000,1.571,0.000,0.000,1137.977
1744031647298871475,3,0.000,0.000,-0.000,-2492185451055703025416547900325888.000,0.000,1.571,-0.000,0.000,-100.000
1744031647298871475,3,0.000,0.000,-0.000,0.000,0.000,1.571,-1.571,0.000,-100.000
1744031647298871475,3,0.000,0.000,0.000,0.000,0.000,0.785,0.597,0.000,-100.000
1744031647298871475,3,0.000,0.000,0.000,0.000,0.000,0.785,0.637,0.000,-100.000
1744031647298871475,3,37197494673074962432.000,37197494673074962432.000,608336942235575706976256.000,2547836250048587989248641073152.000,608336944510061269483520.000,0.785,1.571,0.000,891.366
1744031647298871475,3,0.000,2378622023616931823616.000,2378622023616931299328.000,2323858232356896768.000,3363879525558400843776.000,0.000,0.785,0.000,801.074
1744031647403498210,4,0.025,0.264,0.000,0.000,0.265,0.094,0.000,0.000,-83.086
1744031647403498210,4,-0.074,0.254,0.000,0.000,0.265,-0.285,0.000,0.000,-83.086
1744031647403498210,4,-0.164,0.262,0.000,0.000,0.309,-0.560,0.000,0.000,-80.408
1744031647403498210,4,-0.270,0.150,0.000,0.000,0.309,-1.065,0.000,0.000,-80.408
1744031647403498210,4,-0.177,0.306,0.000,0.000,0.353,-0.524,0.000,0.000,-78.089
1744031647403498210,4,-0.320,0.149,0.000,0.000,0.353,-1.134,0.000,0.000,-78.089
1744031647403498210,4,-0.087,0.388,0.000,0.000,0.397,-0.221,0.000,0.000,-76.043
1744031647403498210,4,-0.083,0.433,0.000,0.000,0.441,-0.189,0.000,0.000,-74.212
1744031647403498210,4,-0.574,2.222,0.000,0.000,2.295,-0.253,0.000,0.000,-45.572
1744031647403498210,4,0.017,0.264,0.000,1.216,0.265,0.063,0.000,0.000,-83.086
1744031647403498210,4,-0.074,0.254,0.000,1.216,0.265,-0.285,0.000,0.000,-83.086
1744031647403498210,4,-0.164,0.262,0.000,1.216,0.309,-0.560,0.000,0.000,-80.408
1744031647403498210,4,-0.270,0.150,0.000,1.216,0.309,-1.065,0.000,0.000,-80.408
1744031647403498210,4,-0.177,0.306,0.000,1.216,0.353,-0.524,0.000,0.000,-78.089
1744031647403498210,4,-0.320,0.149,0.000,1.216,0.353,-1.134,0.000,0.000,-78.089
1744031647403498210,4,-2313292.278,748.811,37778931862957161709568.000,-0.000,37778931862957161709568.000,-1.570,1.571,0.000,843.090
1744031647403498210,4,-2313292.399,0.000,37778931862957161709568.000,-0.000,37778931862957161709568.000,-1.571,1.571,0.000,843.090
1744031647403498210,4,0.000,-0.000,-0.000,1.670,0.000,3.142,-0.000,0.000,-100.000
1744031647403498210,4,0.000,-0.000,0.000,-2219632115638225345662098875252473856.000,0.000,3.142,0.000,0.000,-100.000
1744031647403498210,4,-0.000,890071256901952100305804984320.000,-0.000,0.000,890071256901952100305804984320.000,-0.000,-0.000,0.000,1137.977
1744031647403498210,4,-0.000,-13352859.000,-6232557056.000,0.000,6232571359.811,-3.142,-1.569,0.000,331.787
1744031647403498210,4,-0.000,-14846.185,0.000,-0.000,14846.185,-3.142,0.000,0.000,106.865
1744031647403498210,4,-258.693,-2112390123059412992.000,0.000,-0.000,2112390123059412992.000,-3.142,0.000,0.000,672.991
1744031647403498210,4,0.000,0.000,-0.000,0.000,0.000,1.571,-1.571,0.000,-100.000
1744031647403498210,4,0.000,-0.000,-0.000,-0.000,0.000,3.142,-0.785,0.000,-100.000
1744031647403498210,4,0.000,0.000,0.000,0.000,0.000,0.785,0.637,0.000,-100.000
1744031647403498210,4,0.000,0.000,0.000,0.000,0.000,0.692,0.656,0.000,-100.000
1744031647403498210,4,0.000,0.000,0.000,0.000,0.000,0.520,0.715,0.000,-100.000
1744031647508499711,5,0.025,0.264,0.000,0.000,0.265,0.094,0.000,0.000,-83.086
1744031647508499711,5,-0.074,0.254,0.000,0.000,0.265,-0.285,0.000,0.000,-83.086
1744031647508499711,5,-0.164,0.262,0.000,0.000,0.309,-0.560,0.000,0.000,-80.408
1744031647508499711,5,-0.270,0.150,0.000,0.000,0.309,-1.065,0.000,0.000,-80.408
1744031647508499711,5,-0.177,0.306,0.000,0.000,0.353,-0.524,0.000,0.000,-78.089
1744031647508499711,5,-0.320,0.149,0.000,0.000,0.353,-1.134,0.000,0.000,-78.089
1744031647508499711,5,-0.087,0.388,0.000,0.000,0.397,-0.221,0.000,0.000,-76.043
1744031647508499711,5,-0.083,0.433,0.000,0.000,0.441,-0.189,0.000,0.000,-74.212
1744031647508499711,5,-0.574,2.222,0.000,0.000,2.295,-0.253,0.000,0.000,-45.572
1744031647508499711,5,0.017,0.264,0.000,1.216,0.265,0.063,0.000,0.000,-83.086
1744031647508499711,5,-0.074,0.254,0.000,1.216,0.265,-0.285,0.000,0.000,-83.086
1744031647508499711,5,-0.164,0.262,0.000,1.216,0.309,-0.560,0.000,0.000,-80.408
1744031647508499711,5,-0.270,0.150,0.000,1.216,0.309,-1.065,0.000,0.000,-80.408
1744031647508499711,5,-0.177,0.306,0.000,1.216,0.353,-0.524,0.000,0.000,-78.089
1744031647508499711,5,-0.320,0.149,0.000,1.216,0.353,-1.134,0.000,0.000,-78.089
1744031647508499711,5,-258.693,-2112390123059412992.000,0.000,-0.000,2112390123059412992.000,-3.142,0.000,0.000,672.991
1744031647508499711,5,0.000,0.000,0.000,-0.000,0.000,1.569,0.000,0.000,-100.000
1744031647508499711,5,2.282,0.000,1.216,0.025,2.586,1.571,0.489,0.000,-43.498
1744031647508499711,5,0.264,0.000,-1.216,-0.066,1.244,1.571,-1.357,0.000,-56.210
1744031647508499711,5,0.000,-1.216,-0.270,0.150,1.245,3.142,-0.219,0.000,-56.190
1744031647508499711,5,0.000,-1.216,-0.165,0.312,1.227,3.142,-0.135,0.000,-56.449
1744031647508499711,5,25114414.000,-0.000,0.000,37778931862957161709568.000,25114414.000,1.571,0.000,0.000,235.997
1744031647508499711,5,3769434650868372992.000,-30779769754779909541009354968268800.000,0.000,37778931862957161709568.000,30779769754779909541009354968268800.000,3.142,0.000,0.000,1319.531
1744031647508499711,5,-6863226923791176704.000,420.251,37778931862957161709568.000,-0.000,37778932486371866050560.000,-1.571,1.571,0.000,843.090
1744031647508499711,5,-2313292.399,0.000,37778931862957161709568.000,0.000,37778931862957161709568.000,-1.571,1.571,0.000,843.090
1744031647508499711,5,0.000,0.000,0.000,0.000,0.000,0.785,0.642,0.000,-100.000
1744031647508499711,5,0.000,0.000,0.000,0.000,0.000,0.785,0.484,0.000,-100.000
1744031647508499711,5,37197494673074962432.000,37197494673074962432.000,608336942235575706976256.000,2547758878796132652981459877888.000,608336944510061269483520.000,0.785,1.571,0.000,891.366
1744031647508499711,5,327057405786834927616.000,-2670626388069972919234033593859702784.000,2378693799735992516608.000,2378694081210969227264.000,2670626388069972919234033593859702784.000,3.142,0.000,0.000,1397.065
1744031647613554341,6,0.025,0.264,0.000,0.000,0.265,0.094,0.000,0.000,-83.086
1744031647613554341,6,-0.074,0.254,0.000,0.000,0.265,-0.285,0.000,0.000,-83.086
1744031647613554341,6,-0.164,0.262,0.000,0.000,0.309,-0.560,0.000,0.000,-80.408
1744031647613554341,6,-0.270,0.150,0.000,0.000,0.309,-1.065,0.000,0.000,-80.408
1744031647613554341,6,-0.177,0.306,0.000,0.000,0.353,-0.524,0.000,0.000,-78.089
1744031647613554341,6,-0.320,0.149,0.000,0.000,0.353,-1.134,0.000,0.000,-78.089
1744031647613554341,6,-0.087,0.388,0.000,0.000,0.397,-0.221,0.000,0.000,-76.043
1744031647613554341,6,-0.083,0.433,0.000,0.000,0.441,-0.189,0.000,0.000,-74.212
1744031647613554341,6,-0.574,2.222,0.000,0.000,2.295,-0.253,0.000,0.000,-45.572
1744031647613554341,6,0.017,0.264,0.000,1.216,0.265,0.063,0.000,0.000,-83.086
1744031647613554341,6,-0.074,0.254,0.000,1.216,0.265,-0.285,0.000,0.000,-83.086
1744031647613554341,6,-0.164,0.262,0.000,1.216,0.309,-0.560,0.000,0.000,-80.408
1744031647613554341,6,-0.270,0.150,0.000,1.216,0.309,-1.065,0.000,0.000,-80.408
1744031647613554341,6,-0.177,0.306,0.000,1.216,0.353,-0.524,0.000,0.000,-78.089
1744031647613554341,6,-0.320,0.149,0.000,1.216,0.353,-1.134,0.000,0.000,-78.089
1744031647613554341,6,887595376823381480493495091200.000,-80841389386926267782135808.000,0.000,-0.000,887595380504861943736435736576.000,1.571,0.000,0.000,1137.929
1744031647613554341,6,-5145660194029568.000,0.315,0.000,-0.000,5145660194029568.000,-1.571,0.000,0.000,568.458
1744031647613554341,6,-0.000,0.000,-0.000,-0.000,0.000,-1.571,-1.571,0.000,-100.000
1744031647613554341,6,-0.000,0.000,-0.000,0.000,0.000,-1.571,-1.571,0.000,-100.000
1744031647613554341,6,0.000,-0.000,0.000,-0.000,0.000,3.142,1.571,0.000,-100.000
1744031647613554341,6,0.000,-0.000,-0.000,0.000,0.000,3.142,-1.571,0.000,-100.000
1744031647613554341,6,-1.216,-0.087,0.388,0.000,1.279,-1.642,0.308,0.000,-55.728
1744031647613554341,6,-1.216,-0.083,0.433,0.000,1.293,-1.639,0.342,0.000,-55.534
1744031647613554341,6,-2313292.399,0.000,37778931862957161709568.000,-485783416465457880800787718733824.000,37778931862957161709568.000,-1.571,1.571,0.000,843.090
1744031647613554341,6,-2313292.399,2.960,37778931862957161709568.000,0.000,37778931862957161709568.000,-1.571,1.571,0.000,843.090
1744031647613554341,6,0.000,0.000,0.000,0.000,0.000,0.785,0.642,0.000,-100.000
1744031647613554341,6,0.000,0.000,0.000,0.000,0.000,0.785,0.484,0.000,-100.000
1744031647613554341,6,0.000,0.000,0.000,0.000,0.000,0.785,0.484,0.000,-100.000
1744031647613554341,6,0.000,0.000,0.000,0.000,0.000,0.553,0.705,0.000,-100.000
1744031647718350636,7,0.025,0.264,0.000,0.000,0.265,0.094,0.000,0.000,-83.086
1744031647718350636,7,-0.074,0.254,0.000,0.000,0.265,-0.285,0.000,0.000,-83.086
1744031647718350636,7,-0.164,0.262,0.000,0.000,0.309,-0.560,0.000,0.000,-80.408
1744031647718350636,7,-0.270,0.150,0.000,0.000,0.309,-1.065,0.000,0.000,-80.408
1744031647718350636,7,-0.177,0.306,0.000,0.000,0.353,-0.524,0.000,0.000,-78.089
1744031647718350636,7,-0.320,0.149,0.000,0.000,0.353,-1.134,0.000,0.000,-78.089
1744031647718350636,7,-0.087,0.388,0.000,0.000,0.397,-0.221,0.000,0.000,-76.043
1744031647718350636,7,-0.083,0.433,0.000,0.000,0.441,-0.189,0.000,0.000,-74.212
1744031647718350636,7,-0.574,2.222,0.000,0.000,2.295,-0.253,0.000,0.000,-45.572
1744031647718350636,7,-0.512,2.282,0.000,0.000,2.339,-0.221,0.000,0.000,-45.241
1744031647718350636,7,0.017,0.264,0.000,1.216,0.265,0.063,0.000,0.000,-83.086
1744031647718350636,7,-0.074,0.254,0.000,1.216,0.265,-0.285,0.000,0.000,-83.086
1744031647718350636,7,-0.164,0.262,0.000,1.216,0.309,-0.560,0.000,0.000,-80.408
1744031647718350636,7,-0.270,0.150,0.000,1.216,0.309,-1.065,0.000,0.000,-80.408
1744031647718350636,7,-0.177,0.306,0.000,1.216,0.353,-0.524,0.000,0.000,-78.089
1744031647718350636,7,-0.000,-0.000,-14846.185,0.000,14846.185,-3.142,-1.571,0.000,106.865
1744031647718350636,7,-0.000,-129.347,-2112390123059412992.000,0.000,2112390123059412992.000,-3.142,-1.571,0.000,672.991
1744031647718350636,7,0.000,0.000,0.000,-0.000,0.000,1.569,0.000,0.000,-100.000
1744031647718350636,7,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,-100.000
1744031647718350636,7,0.256,0.000,-1.216,-0.164,1.242,1.571,-1.363,0.000,-56.231
1744031647718350636,7,0.262,0.000,-1.216,-0.270,1.243,1.571,-1.359,0.000,-56.215
1744031647718350636,7,-0.000,890071256901952100305804984320.000,-0.000,0.000,890071256901952100305804984320.000,-0.000,-0.000,0.000,1137.977
1744031647718350636,7,-0.000,-13352859.000,-6232557056.000,0.000,6232571359.811,-3.142,-1.569,0.000,331.787
1744031647718350636,7,0.000,0.000,0.000,37778931862957161709568.000,0.000,1.571,0.000,0.000,-100.000
1744031647718350636,7,-100459130.425,-6863226897124294656.000,0.000,37778931862957161709568.000,6863226897124294656.000,-3.142,0.000,0.000,693.461
1744031647718350636,7,0.000,0.000,-0.000,0.000,0.000,1.571,-1.571,0.000,-100.000
1744031647718350636,7,0.000,0.000,-0.000,0.000,0.000,1.571,-1.571,0.000,-100.000
1744031647718350636,7,-0.000,-0.000,-0.000,-0.000,0.000,-2.356,-1.571,0.000,-100.000
1744031647718350636,7,582576.443,568.853,9514199864091573485568.000,9514199864091573485568.000,9514199864091573485568.000,1.570,1.571,0.000,819.135
1744031647718350636,7,9295151454450876416.000,148789977265624580096.000,148789977265624580096.000,608336942235575706976256.000,210626006252721176576.000,0.062,0.784,0.000,752.940
1744031647718350636,7,10191035546102863450131509805056.000,-170956434914488048403309726438487228416.000,-667717365018141670555442646674833408.000,9514486968567818354688.000,170957738886402071718745328144082796544.000,3.142,-0.004,0.000,1469.316
1744031647823376523,8,0.025,0.264,0.000,0.000,0.265,0.094,0.000,0.000,-83.086
1744031647823376523,8,-0.074,0.254,0.000,0.000,0.265,-0.285,0.000,0.000,-83.086
1744031647823376523,8,-0.164,0.262,0.000,0.000,0.309,-0.560,0.000,0.000,-80.408
1744031647823376523,8,-0.270,0.150,0.000,0.000,0.309,-1.065,0.000,0.000,-80.408
1744031647823376523,8,-0.177,0.306,0.000,0.000,0.353,-0.524,0.000,0.000,-78.089
1744031647823376523,8,-0.320,0.149,0.000,0.000,0.353,-1.134,0.000,0.000,-78.089
1744031647823376523,8,-0.087,0.388,0.000,0.000,0.397,-0.221,0.000,0.000,-76.043
1744031647823376523,8,-0.083,0.433,0.000,0.000,0.441,-0.189,0.000,0.000,-74.212
1744031647823376523,8,-0.574,2.222,0.000,0.000,2.295,-0.253,0.000,0.000,-45.572
1744031647823376523,8,-0.512,2.282,0.000,0.000,2.339,-0.221,0.000,0.000,-45.241
1744031647823376523,8,0.017,0.264,0.000,1.216,0.265,0.063,0.000,0.000,-83.086
1744031647823376523,8,-0.074,0.254,0.000,1.216,0.265,-0.285,0.000,0.000,-83.086
1744031647823376523,8,-0.164,0.262,0.000,1.216,0.309,-0.560,0.000,0.000,-80.408
1744031647823376523,8,-0.270,0.150,0.000,1.216,0.309,-1.065,0.000,0.000,-80.408
1744031647823376523,8,-0.177,0.306,0.000,1.216,0.353,-0.524,0.000,0.000,-78.089
1744031647823376523,8,-5302009137.009,-43294190134661046152986624.000,2349292153151495662993408.000,0.000,43357883631896067561226240.000,-3.142,0.054,0.000,965.483
1744031647823376523,8,-0.000,887595376823381480493495091200.000,-80841389386878250047766528.000,0.000,887595380504861943736435736576.000,-0.000,-0.000,0.000,1137.929
1744031647823376523,8,-0.574,2.222,0.000,1.216,2.295,-0.253,0.000,0.000,-45.572
1744031647823376523,8,-0.512,2.282,0.000,1.216,2.339,-0.221,0.000,0.000,-45.241
1744031647823376523,8,0.256,0.000,-1.216,-0.164,1.242,1.571,-1.363,0.000,-56.231
1744031647823376523,8,0.262,0.000,-1.216,-0.270,1.243,1.571,-1.359,0.000,-56.215
1744031647823376523,8,37778931862957157515264.000,2313292.399,-6690726360383488.000,0.000,37778931862957748912128.000,1.571,-0.000,0.000,843.090
1744031647823376523,8,37778931862957161709568.000,27479116.399,-0.000,0.000,37778931862957161709568.000,1.571,-0.000,0.000,843.090
1744031647823376523,8,0.000,0.000,0.000,37778931862957161709568.000,0.000,1.571,0.000,0.000,-100.000
1744031647823376523,8,-100459130.425,-6863226897124294656.000,0.000,37778931862957161709568.000,6863226897124294656.000,-3.142,0.000,0.000,693.461
1744031647823376523,8,-2313292.399,0.000,37778931862957161709568.000,-485783416465457880800787718733824.000,37778931862957161709568.000,-1.571,1.571,0.000,843.090
1744031647823376523,8,-2313292.399,2.960,37778931862957161709568.000,0.000,37778931862957161709568.000,-1.571,1.571,0.000,843.090
1744031647823376523,8,0.000,0.000,0.000,0.000,0.000,0.785,0.484,0.000,-100.000
1744031647823376523,8,0.000,0.000,0.000,0.000,0.000,0.795,0.840,0.000,-100.000
1744031647823376523,8,9295432929427587072.000,37197494316406145024.000,37197494316406145024.000,608336942235575706976256.000,53420148260591919104.000,0.245,0.770,0.000,729.108
1744031647823376523,8,2547995129054231521777728618496.000,156019703951965.594,-2670788647346802132597425171869990912.000,594673449933998129152.000,2670788647348017551670953746806865920.000,1.571,-1.571,0.000,1397.066
1744031647928526604,9,0.025,0.264,0.000,0.000,0.265,0.094,0.000,0.000,-83.086
1744031647928526604,9,-0.074,0.254,0.000,0.000,0.265,-0.285,0.000,0.000,-83.086
1744031647928526604,9,-0.164,0.262,0.000,0.000,0.309,-0.560,0.000,0.000,-80.408
1744031647928526604,9,-0.270,0.150,0.000,0.000,0.309,-1.065,0.000,0.000,-80.408
1744031647928526604,9,-0.177,0.306,0.000,0.000,0.353,-0.524,0.000,0.000,-78.089
1744031647928526604,9,-0.320,0.149,0.000,0.000,0.353,-1.134,0.000,0.000,-78.089
1744031647928526604,9,-0.087,0.388,0.000,0.000,0.397,-0.221,0.000,0.000,-76.043
1744031647928526604,9,-0.083,0.433,0.000,0.000,0.441,-0.189,0.000,0.000,-74.212
1744031647928526604,9,-0.574,2.222,0.000,0.000,2.295,-0.253,0.000,0.000,-45.572
1744031647928526604,9,0.017,0.264,0.000,1.216,0.265,0.063,0.000,0.000,-83.086
1744031647928526604,9,-0.074,0.254,0.000,1.216,0.265,-0.285,0.000,0.000,-83.086
1744031647928526604,9,-0.164,0.262,0.000,1.216,0.309,-0.560,0.000,0.000,-80.408
1744031647928526604,9,-0.270,0.150,0.000,1.216,0.309,-1.065,0.000,0.000,-80.408
1744031647928526604,9,-0.177,0.306,0.000,1.216,0.353,-0.524,0.000,0.000,-78.089
1744031647928526604,9,-0.320,0.149,0.000,1.216,0.353,-1.134,0.000,0.000,-78.089
1744031647928526604,9,-0.000,-129.347,-2112390123059412992.000,0.000,2112390123059412992.000,-3.142,-1.571,0.000,672.991
1744031647928526604,9,-0.000,0.000,0.000,0.000,0.000,-1.571,0.000,0.000,-100.000
1744031647928526604,9,-2313292.399,2.960,37778931862957161709568.000,-0.000,37778931862957161709568.000,-1.571,1.571,0.000,843.090
1744031647928526604,9,-912952976040300057701908480.000,55902246993.990,37778931862957161709568.000,-95.804,912952976821965551315189760.000,-1.571,0.000,0.000,1018.418
1744031647928526604,9,0.000,37778931862957161709568.000,-0.000,-99898112.000,37778931862957161709568.000,0.000,-0.000,0.000,843.090
1744031647928526604,9,0.000,37778931862957161709568.000,0.000,-6690726360383488.000,37778931862957161709568.000,0.000,0.000,0.000,843.090
1744031647928526604,9,37778931862957161709568.000,27479116.399,-0.000,0.000,37778931862957161709568.000,1.571,-0.000,0.000,843.090
1744031647928526604,9,1884717325434186496.000,115.406,-30779769754779909541009354968268800.000,0.000,30779769754779909541009354968268800.000,1.571,-1.571,0.000,1319.531
1744031647928526604,9,0.000,-7298879.000,0.000,-0.000,7298879.000,3.142,0.000,0.000,214.530
1744031647928526604,9,-5163252380073984.000,0.316,0.000,-0.000,5163252380073984.000,-1.571,0.000,0.000,568.517
