frame,x,y,velocity,snr
1,-0.079,0.037,0.000,30.000
1,0.065,0.058,0.000,30.000
1,1.267,0.324,0.000,30.000
1,0.736,1.082,0.000,30.000
1,-0.572,1.415,0.000,30.000
1,0.477,1.450,0.000,30.000
1,-0.518,1.574,0.000,30.000
1,-1.598,1.546,0.000,30.000
1,2.015,0.940,0.000,30.000
