timestamp_ns,frame,x,y,z,velocity,range,azimuth,elevation,snr,rcs
1744031118267920727,3,-0.074,0.254,0.000,0.000,0.265,-0.285,0.000,0.000,-83.086
1744031118267920727,3,-0.164,0.262,0.000,0.000,0.309,-0.560,0.000,0.000,-80.408
1744031118267920727,3,-0.270,0.150,0.000,0.000,0.309,-1.065,0.000,0.000,-80.408
1744031118267920727,3,-0.177,0.306,0.000,0.000,0.353,-0.524,0.000,0.000,-78.089
1744031118267920727,3,-0.320,0.149,0.000,0.000,0.353,-1.134,0.000,0.000,-78.089
1744031118267920727,3,-0.087,0.388,0.000,0.000,0.397,-0.221,0.000,0.000,-76.043
1744031118267920727,3,-0.083,0.433,0.000,0.000,0.441,-0.189,0.000,0.000,-74.212
1744031118267920727,3,-0.248,0.365,0.000,0.000,0.441,-0.597,0.000,0.000,-74.212
1744031118267920727,3,0.025,0.264,0.000,1.216,0.265,0.094,0.000,0.000,-83.086
1744031118267920727,3,-0.074,0.254,0.000,1.216,0.265,-0.285,0.000,0.000,-83.086
