timestamp_ns,frame,x,y,z,velocity,range,azimuth,elevation,snr,rcs
1742570423612415890,141,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.500,-39.422
1742570423612415890,141,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.500,-39.422
1742570423612415890,141,1.436,0.368,0.000,-0.362,1.483,1.320,0.000,23.400,-29.759
1742570423712267997,142,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.400,-67.977
1742570423712267997,142,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.400,-67.977
1742570423712267997,142,0.294,0.728,0.000,0.000,0.785,0.384,0.000,38.200,-26.007
1742570423712267997,142,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.500,-39.422
1742570423712267997,142,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.500,-39.422
1742570423712267997,142,1.622,7.234,0.000,0.000,7.413,0.221,0.000,15.400,-9.800
1742570423712267997,142,0.883,0.562,0.000,-0.966,1.047,1.004,0.000,31.900,-27.310
1742570423712267997,142,1.304,0.608,0.000,-0.604,1.439,1.134,0.000,32.400,-21.278
1742570423813401575,143,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.600,-67.777
1742570423813401575,143,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.600,-67.777
1742570423813401575,143,0.294,0.728,0.000,0.000,0.785,0.384,0.000,38.400,-25.807
1742570423813401575,143,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.700,-39.222
1742570423813401575,143,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.700,-39.222
1742570423813401575,143,1.284,6.725,0.000,0.000,6.846,0.189,0.000,16.300,-10.282
1742570423813401575,143,0.752,0.663,0.000,-0.966,1.003,0.848,0.000,42.000,-17.949
1742570423813401575,143,1.183,0.654,0.000,-0.724,1.352,1.065,0.000,32.100,-22.664
1742570423913979521,144,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.200,-68.177
1742570423913979521,144,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.200,-68.177
1742570423913979521,144,0.294,0.728,0.000,0.000,0.785,0.384,0.000,38.100,-26.107
1742570423913979521,144,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,17.500,-38.422
1742570423913979521,144,1.284,6.725,0.000,0.000,6.846,0.189,0.000,15.100,-11.482
1742570423913979521,144,0.572,0.715,0.000,-0.845,0.916,0.675,0.000,41.200,-20.329
1742570424015329334,145,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.400,-67.977
1742570424015329334,145,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.400,-67.977
1742570424015329334,145,0.294,0.728,0.000,0.000,0.785,0.384,0.000,38.300,-25.907
1742570424015329334,145,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.000,-39.922
1742570424015329334,145,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.000,-39.922
1742570424015329334,145,-0.499,2.613,0.000,0.000,2.660,-0.189,0.000,16.900,-26.105
1742570424015329334,145,0.414,0.718,0.000,-0.483,0.829,0.524,0.000,44.400,-18.868
1742570424015329334,145,0.993,0.632,0.000,-0.483,1.177,1.004,0.000,25.700,-31.464
1742570424015329334,145,2.682,2.365,0.000,-0.362,3.576,0.848,0.000,17.100,-20.766
1742570424126327757,146,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.700,-67.677
1742570424126327757,146,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.700,-67.677
1742570424126327757,146,0.294,0.728,0.000,0.000,0.785,0.384,0.000,38.500,-25.707
1742570424126327757,146,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.600,-39.322
1742570424126327757,146,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.600,-39.322
1742570424126327757,146,0.416,2.627,0.000,0.000,2.660,0.157,0.000,17.600,-25.405
1742570424126327757,146,-0.499,2.613,0.000,0.000,2.660,-0.189,0.000,17.600,-25.405
1742570424126327757,146,1.003,3.884,0.000,0.000,4.012,0.253,0.000,16.500,-19.367
1742570424126327757,146,-0.376,3.994,0.000,0.000,4.012,-0.094,0.000,16.500,-19.367
1742570424126327757,146,1.281,3.894,0.000,0.000,4.099,0.318,0.000,18.000,-17.493
1742570424126327757,146,1.308,3.977,0.000,0.000,4.186,0.318,0.000,15.900,-19.227
1742570424126327757,146,1.390,7.282,0.000,0.000,7.413,0.189,0.000,15.600,-9.600
1742570424225845999,147,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.300,-68.077
1742570424225845999,147,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.300,-68.077
1742570424225845999,147,0.294,0.728,0.000,0.000,0.785,0.384,0.000,38.100,-26.107
1742570424225845999,147,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,17.000,-38.922
1742570424225845999,147,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,17.000,-38.922
1742570424225845999,147,0.416,2.627,0.000,0.000,2.660,0.157,0.000,20.400,-22.605
1742570424225845999,147,-0.499,2.613,0.000,0.000,2.660,-0.189,0.000,20.400,-22.605
1742570424225845999,147,1.003,3.884,0.000,0.000,4.012,0.253,0.000,17.500,-18.367
1742570424225845999,147,-0.256,4.091,0.000,0.000,4.099,-0.063,0.000,18.400,-17.093
1742570424225845999,147,1.177,4.017,0.000,0.000,4.186,0.285,0.000,16.600,-18.527
1742570424314730516,148,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.400,-67.977
1742570424314730516,148,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.400,-67.977
1742570424314730516,148,0.294,0.728,0.000,0.000,0.785,0.384,0.000,37.100,-27.107
1742570424314730516,148,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.400,-39.522
1742570424314730516,148,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.400,-39.522
1742570424314730516,148,1.717,1.974,0.000,0.000,2.616,0.716,0.000,16.600,-26.692
1742570424314730516,148,1.003,3.884,0.000,0.000,4.012,0.253,0.000,15.800,-20.067
1742570424314730516,148,-0.256,4.091,0.000,0.000,4.099,-0.063,0.000,17.200,-18.293
1742570424416020226,149,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.700,-67.677
1742570424416020226,149,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.700,-67.677
1742570424416020226,149,0.294,0.728,0.000,0.000,0.785,0.384,0.000,38.100,-26.107
1742570424416020226,149,-0.553,1.137,0.000,0.000,1.265,-0.453,0.000,16.600,-39.322
1742570424416020226,149,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.600,-39.322
1742570424416020226,149,1.799,1.900,0.000,0.000,2.616,0.758,0.000,19.400,-23.892
1742570424515560760,150,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.100,-68.277
1742570424515560760,150,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.100,-68.277
1742570424515560760,150,0.294,0.728,0.000,0.000,0.785,0.384,0.000,40.100,-24.107
1742570424515560760,150,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.500,-39.422
1742570424515560760,150,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.500,-39.422
1742570424515560760,150,0.499,2.613,0.000,0.000,2.660,0.189,0.000,16.900,-26.105
1742570424515560760,150,1.579,2.140,0.000,0.000,2.660,0.636,0.000,16.900,-26.105
1742570424515560760,150,0.878,3.915,0.000,0.000,4.012,0.221,0.000,17.300,-18.567
1742570424515560760,150,1.308,3.977,0.000,0.000,4.186,0.318,0.000,18.500,-16.627
1742570424615672824,151,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.300,-68.077
1742570424615672824,151,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.300,-68.077
1742570424615672824,151,0.270,0.737,0.000,0.000,0.785,0.351,0.000,40.900,-23.307
1742570424615672824,151,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.500,-39.422
1742570424615672824,151,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.500,-39.422
1742570424615672824,151,-0.582,2.596,0.000,0.000,2.660,-0.221,0.000,18.100,-24.905
1742570424615672824,151,1.153,3.934,0.000,0.000,4.099,0.285,0.000,17.400,-18.093
1742570424615672824,151,1.177,4.017,0.000,0.000,4.186,0.285,0.000,17.700,-17.427
1742570424716203312,152,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.700,-67.677
1742570424716203312,152,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.700,-67.677
1742570424716203312,152,0.245,0.746,0.000,0.000,0.785,0.318,0.000,43.500,-20.707
1742570424716203312,152,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.600,-39.322
1742570424716203312,152,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.600,-39.322
1742570424716203312,152,0.491,2.570,0.000,0.000,2.616,0.189,0.000,15.900,-27.392
1742570424716203312,152,-0.491,2.570,0.000,0.000,2.616,-0.189,0.000,15.900,-27.392
1742570424716203312,152,2.619,0.671,0.000,0.000,2.704,1.320,0.000,18.200,-24.522
1742570424716203312,152,1.153,3.934,0.000,0.000,4.099,0.285,0.000,18.900,-16.593
1742570424816853664,153,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.400,-67.977
1742570424816853664,153,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.400,-67.977
1742570424816853664,153,0.221,0.753,0.000,0.000,0.785,0.285,0.000,44.700,-19.507
1742570424816853664,153,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.200,-39.722
1742570424816853664,153,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.200,-39.722
1742570424816853664,153,2.494,0.926,0.000,0.000,2.660,1.215,0.000,17.600,-25.405
1742570424816853664,153,1.267,3.852,0.000,0.000,4.055,0.318,0.000,18.900,-16.779
1742570424816853664,153,2.919,4.290,0.000,0.000,5.189,0.597,0.000,15.400,-15.996
1742570424916826909,154,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.300,-68.077
1742570424916826909,154,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.300,-68.077
1742570424916826909,154,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.100,-39.822
1742570424916826909,154,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.100,-39.822
1742570424916826909,154,2.411,1.124,0.000,0.000,2.660,1.134,0.000,16.300,-26.705
1742570424916826909,154,1.267,3.852,0.000,0.000,4.055,0.318,0.000,19.600,-16.079
1742570424916826909,154,2.919,4.290,0.000,0.000,5.189,0.597,0.000,16.700,-14.696
1742570424916826909,154,0.172,0.766,0.000,0.121,0.785,0.221,0.000,48.800,-15.407
1742570425018468488,155,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.500,-67.877
1742570425018468488,155,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.500,-67.877
1742570425018468488,155,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.400,-39.522
1742570425018468488,155,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.400,-39.522
1742570425018468488,155,2.411,1.124,0.000,0.000,2.660,1.134,0.000,18.400,-24.605
1742570425018468488,155,0.499,2.613,0.000,0.000,2.660,0.189,0.000,18.400,-24.605
1742570425018468488,155,0.872,3.378,0.000,0.000,3.488,0.253,0.000,15.500,-22.795
1742570425018468488,155,1.281,3.894,0.000,0.000,4.099,0.318,0.000,23.300,-12.193
1742570425018468488,155,0.147,0.771,0.000,0.121,0.785,0.189,0.000,49.200,-15.007
1742570425117986389,156,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.200,-68.177
1742570425117986389,156,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.200,-68.177
1742570425117986389,156,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.000,-39.922
1742570425117986389,156,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.000,-39.922
1742570425117986389,156,0.416,2.627,0.000,0.000,2.660,0.157,0.000,18.100,-24.905
1742570425117986389,156,0.878,3.915,0.000,0.000,4.012,0.221,0.000,19.900,-15.967
1742570425117986389,156,0.123,0.775,0.000,0.241,0.785,0.157,0.000,66.700,2.493
1742570425208801933,157,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.500,-67.877
1742570425208801933,157,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.500,-67.877
1742570425208801933,157,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.300,-39.622
1742570425208801933,157,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.300,-39.622
1742570425208801933,157,-0.499,2.613,0.000,0.000,2.660,-0.189,0.000,17.300,-25.705
1742570425208801933,157,0.416,2.627,0.000,0.000,2.660,0.157,0.000,17.300,-25.705
1742570425208801933,157,0.878,3.915,0.000,0.000,4.012,0.221,0.000,16.500,-19.367
1742570425208801933,157,0.104,0.822,0.000,0.241,0.829,0.125,0.000,63.800,0.532
1742570425328989636,158,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.400,-67.977
1742570425328989636,158,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.400,-67.977
1742570425328989636,158,0.672,0.313,0.000,0.000,0.741,1.134,0.000,23.800,-41.400
1742570425328989636,158,0.371,0.642,0.000,0.000,0.741,0.524,0.000,23.800,-41.400
1742570425328989636,158,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,15.800,-40.122
1742570425328989636,158,-0.499,2.613,0.000,0.000,2.660,-0.189,0.000,17.000,-26.005
1742570425328989636,158,2.327,1.288,0.000,0.000,2.660,1.065,0.000,61.900,18.895
1742570425328989636,158,1.281,3.894,0.000,0.000,4.099,0.318,0.000,0.600,-34.893
1742570425328989636,158,0.104,0.822,0.000,0.241,0.829,0.125,0.000,2.400,-60.868
1742570425428589651,159,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,0.000,-100.000
1742570425428589651,159,0.065,0.058,0.000,0.000,0.087,0.848,0.000,0.000,-100.000
1742570425428589651,159,0.672,0.313,0.000,0.000,0.741,1.134,0.000,0.000,-65.200
1742570425428589651,159,0.371,0.642,0.000,0.000,0.741,0.524,0.000,0.000,-65.200
1742570425428589651,159,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,0.000,-55.922
1742570425428589651,159,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,0.000,-55.922
1742570425428589651,159,-0.409,2.584,0.000,0.000,2.616,-0.157,0.000,0.000,-43.292
1742570425428589651,159,0.872,3.378,0.000,0.000,3.488,0.253,0.000,0.000,-38.295
1742570425428589651,159,2.398,2.533,0.000,0.000,3.488,0.758,0.000,0.000,-38.295
1742570425428589651,159,1.003,3.884,0.000,0.000,4.012,0.253,0.000,0.000,-35.867
1742570425428589651,159,1.281,3.894,0.000,0.000,4.099,0.318,0.000,0.000,-35.493
1742570425428589651,159,0.000,0.539,0.000,0.000,0.539,0.000,0.000,0.000,-70.734
1742570425527374590,160,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,0.000,-100.000
1742570425527374590,160,0.065,0.058,0.000,0.000,0.087,0.848,0.000,0.000,-100.000
1742570425527374590,160,0.672,0.313,0.000,0.000,0.741,1.134,0.000,0.000,-65.200
1742570425527374590,160,0.371,0.642,0.000,0.000,0.741,0.524,0.000,0.000,-65.200
1742570425527374590,160,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,0.000,-55.922
1742570425527374590,160,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,0.000,-55.922
1742570425527374590,160,-0.491,2.570,0.000,0.000,2.616,-0.189,0.000,0.000,-43.292
1742570425527374590,160,0.763,3.404,0.000,0.000,3.488,0.221,0.000,0.000,-38.295
1742570425527374590,160,2.398,2.533,0.000,0.000,3.488,0.758,0.000,0.000,-38.295
1742570425527374590,160,0.878,3.915,0.000,0.000,4.012,0.221,0.000,0.000,-35.867
1742570425527374590,160,1.409,3.849,0.000,0.000,4.099,0.351,0.000,0.000,-35.493
1742570425527374590,160,0.909,0.000,0.241,0.000,0.940,1.571,0.260,0.000,-61.073
1742570425627263526,161,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,0.000,-100.000
1742570425627263526,161,0.065,0.058,0.000,0.000,0.087,0.848,0.000,0.000,-100.000
1742570425627263526,161,0.672,0.313,0.000,0.000,0.741,1.134,0.000,0.000,-65.200
1742570425627263526,161,0.371,0.642,0.000,0.000,0.741,0.524,0.000,0.000,-65.200
1742570425627263526,161,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,0.000,-55.922
1742570425627263526,161,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,0.000,-55.922
1742570425627263526,161,-0.491,2.570,0.000,0.000,2.616,-0.189,0.000,0.000,-43.292
1742570425627263526,161,0.491,2.570,0.000,0.000,2.616,0.189,0.000,0.000,-43.292
1742570425627263526,161,0.763,3.404,0.000,0.000,3.488,0.221,0.000,0.000,-38.295
1742570425627263526,161,0.878,3.915,0.000,0.000,4.012,0.221,0.000,0.000,-35.867
1742570425627263526,161,1.281,3.894,0.000,0.000,4.099,0.318,0.000,0.000,-35.493
1742570425627263526,161,0.912,0.000,0.241,0.000,0.943,1.571,0.259,0.000,-61.017
1742570425727315648,162,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,0.000,-100.000
1742570425727315648,162,0.065,0.058,0.000,0.000,0.087,0.848,0.000,0.000,-100.000
1742570425727315648,162,0.672,0.313,0.000,0.000,0.741,1.134,0.000,0.000,-65.200
1742570425727315648,162,0.371,0.642,0.000,0.000,0.741,0.524,0.000,0.000,-65.200
1742570425727315648,162,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,0.000,-55.922
1742570425727315648,162,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,0.000,-55.922
1742570425727315648,162,0.499,2.613,0.000,0.000,2.660,0.189,0.000,0.000,-43.005
1742570425727315648,162,0.763,3.404,0.000,0.000,3.488,0.221,0.000,0.000,-38.295
1742570425727315648,162,0.878,3.915,0.000,0.000,4.012,0.221,0.000,0.000,-35.867
1742570425727315648,162,2.757,4.396,0.000,0.000,5.189,0.560,0.000,0.000,-31.396
1742570425727315648,162,0.090,0.955,0.000,0.241,0.959,0.094,0.000,0.000,-60.721
1742570425826690903,163,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.400,-67.977
1742570425826690903,163,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.400,-67.977
1742570425826690903,163,0.672,0.313,0.000,0.000,0.741,1.134,0.000,23.900,-41.300
1742570425826690903,163,0.371,0.642,0.000,0.000,0.741,0.524,0.000,23.900,-41.300
1742570425826690903,163,-0.491,2.570,0.000,0.000,2.616,-0.189,0.000,15.400,-27.892
1742570425826690903,163,0.763,3.404,0.000,0.000,3.488,0.221,0.000,17.100,-21.195
1742570425826690903,163,1.281,3.894,0.000,0.000,4.099,0.318,0.000,59.200,23.707
1742570425826690903,163,2.757,4.396,0.000,0.000,5.189,0.560,0.000,80.900,49.504
1742570425826690903,163,0.090,0.955,0.000,0.121,0.959,0.094,0.000,0.000,-60.721
1742570425926292691,164,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,0.000,-100.000
1742570425926292691,164,0.065,0.058,0.000,0.000,0.087,0.848,0.000,0.000,-100.000
1742570425926292691,164,0.672,0.313,0.000,0.000,0.741,1.134,0.000,0.000,-65.200
1742570425926292691,164,0.371,0.642,0.000,0.000,0.741,0.524,0.000,0.000,-65.200
1742570425926292691,164,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,0.000,-55.922
1742570425926292691,164,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,0.000,-55.922
1742570425926292691,164,0.499,2.613,0.000,0.000,2.660,0.189,0.000,0.000,-43.005
1742570425926292691,164,-0.499,2.613,0.000,0.000,2.660,-0.189,0.000,0.000,-43.005
1742570425926292691,164,0.861,3.335,0.000,0.000,3.445,0.253,0.000,0.000,-38.513
1742570425926292691,164,1.281,3.894,0.000,0.000,4.099,0.318,0.000,0.000,-35.493
1742570425926292691,164,2.919,4.290,0.000,0.000,5.189,0.597,0.000,0.000,-31.396
1742570425926292691,164,0.955,0.000,-0.121,0.000,0.963,1.571,-0.126,0.000,-60.660
1742570426026401760,165,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.200,-68.177
1742570426026401760,165,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.200,-68.177
1742570426026401760,165,0.672,0.313,0.000,0.000,0.741,1.134,0.000,76.200,11.000
1742570426026401760,165,0.371,0.642,0.000,0.000,0.741,0.524,0.000,91.200,26.000
1742570426026401760,165,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,91.200,35.278
1742570426026401760,165,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,75.100,19.178
1742570426026401760,165,0.499,2.613,0.000,0.000,2.660,0.189,0.000,68.200,25.195
