frame,x,y,velocity,snr
1,-0.079,0.037,0.000,30.000
1,0.065,0.058,0.000,30.000
1,0.486,0.559,0.000,30.000
1,0.185,1.471,0.000,30.000
1,-0.417,1.423,0.000,30.000
1,-1.661,1.607,0.000,30.000
1,2.094,0.977,0.000,30.000
2,-0.079,0.037,0.000,30.000
2,0.065,0.058,0.000,30.000
2,0.486,0.559,0.000,30.000
2,0.185,1.471,0.000,30.000
2,-0.417,1.423,0.000,30.000
2,-1.661,1.607,0.000,30.000
2,2.094,0.977,0.000,30.000
