timestamp_ns,frame,x,y,z,velocity,range,azimuth,elevation,snr,rcs
1742570798423163567,36,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.400,-67.977
1742570798423163567,36,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.400,-67.977
1742570798423163567,36,0.285,0.778,0.000,0.000,0.829,0.351,0.000,36.200,-27.068
1742570798423163567,36,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.300,-39.622
1742570798423163567,36,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.300,-39.622
1742570798423163567,36,-0.256,4.091,0.000,0.000,4.099,-0.063,0.000,16.400,-19.093
1742570798565908826,37,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.400,-67.977
1742570798565908826,37,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.400,-67.977
1742570798565908826,37,0.285,0.778,0.000,0.000,0.829,0.351,0.000,36.200,-27.068
1742570798565908826,37,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.300,-39.622
1742570798565908826,37,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.300,-39.622
1742570798565908826,37,-0.256,4.091,0.000,0.000,4.099,-0.063,0.000,15.800,-19.693
1742570798631859081,38,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.400,-67.977
1742570798631859081,38,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.400,-67.977
1742570798631859081,38,0.285,0.778,0.000,0.000,0.829,0.351,0.000,36.200,-27.068
1742570798631859081,38,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.400,-39.522
1742570798631859081,38,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.400,-39.522
1742570798631859081,38,-0.256,4.091,0.000,0.000,4.099,-0.063,0.000,16.000,-19.493
1742570798724303675,39,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.300,-68.077
1742570798724303675,39,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.300,-68.077
1742570798724303675,39,0.285,0.778,0.000,0.000,0.829,0.351,0.000,36.100,-27.168
1742570798724303675,39,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.500,-39.422
1742570798724303675,39,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.500,-39.422
1742570798724303675,39,-0.256,4.091,0.000,0.000,4.099,-0.063,0.000,15.600,-19.893
1742570798993568205,40,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.300,-68.077
1742570798993568205,40,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.300,-68.077
1742570798993568205,40,0.285,0.778,0.000,0.000,0.829,0.351,0.000,36.100,-27.168
1742570798993568205,40,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.500,-39.422
1742570798993568205,40,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.500,-39.422
1742570798993568205,40,-0.256,4.091,0.000,0.000,4.099,-0.063,0.000,15.800,-19.693
1742570799123650398,42,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.200,-68.177
1742570799123650398,42,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.200,-68.177
1742570799123650398,42,0.285,0.778,0.000,0.000,0.829,0.351,0.000,36.000,-27.268
1742570799123650398,42,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.600,-39.322
1742570799123650398,42,-0.079,1.262,0.000,0.000,1.265,-0.063,0.000,16.600,-39.322
1742570799123650398,42,-0.256,4.091,0.000,0.000,4.099,-0.063,0.000,17.000,-18.493
1742570799226658246,44,-0.079,0.037,0.000,0.000,0.087,-1.134,0.000,34.300,-68.077
1742570799226658246,44,0.065,0.058,0.000,0.000,0.087,0.848,0.000,34.300,-68.077
1742570799226658246,44,0.285,0.778,0.000,0.000,0.829,0.351,0.000,36.100,-27.168
1742570799226658246,44,-0.514,1.156,0.000,0.000,1.265,-0.418,0.000,16.600,-39.322
